Code_postal,Nom_commune,Zonage
2130,Fère-en-Tardenois,2_ZAC
2270,La Ferté-Chevresis,2_ZAC
2460,La Ferté-Milon,1_ZIP
2460,La Ferté-Milon,1_ZIP
2450,Fesmy-le-Sart,1_ZIP
2450,Fesmy-le-Sart,1_ZIP
2840,Festieux,2_ZAC
2110,Fieulaine,2_ZAC
2260,La Flamengrie,1_ZIP
2120,Flavigny-le-Grand-et-Beaurain,1_ZIP
2520,Flavy-le-Martel,1_ZIP
2600,Fleury,1_ZIP
2590,Fluquières,1_ZIP
2670,Folembray,1_ZIP
2110,Fonsomme,2_ZAC
2680,Fontaine-lès-Clercs,1_ZIP
2140,Fontaine-lès-Vervins,2_ZAC
2110,Fontaine-Notre-Dame,4_ZAR
2110,Fontaine-Uterte,2_ZAC
2170,Fontenelle,1_ZIP
2290,Fontenoy,2_ZAC
2590,Foreste,1_ZIP
2650,Fossoy,2_ZAC
2870,Fourdrain,1_ZIP
2760,Francilly-Selency,4_ZAR
2140,Franqueville,2_ZAC
2130,Fresnes-en-Tardenois,2_ZAC
2380,Fresnes-sous-Coucy,1_ZIP
2230,Fresnoy-le-Grand,2_ZAC
2800,Fressancourt,1_ZIP
2700,Frières-Faillouël,1_ZIP
2260,Froidestrées,1_ZIP
2270,Froidmont-Cohartille,1_ZIP
2810,Gandelu,4_ZAR
2430,Gauchy,1_ZIP
2140,Gercy,2_ZAC
2260,Gergny,1_ZIP
2590,Germaine,1_ZIP
2440,Gibercourt,1_ZIP
2350,Gizy,2_ZAC
2400,Gland,2_ZAC
2820,Goudelancourt-lès-Berrieux,4_ZAR
2350,Goudelancourt-lès-Pierrepont,1_ZIP
2130,Goussancourt,4_ZAR
2420,Gouy,2_ZAC
2350,Grandlup-et-Fay,2_ZAC
2360,Grandrieux,1_ZIP
2100,Gricourt,4_ZAR
2210,Grisolles,2_ZAC
2140,Gronard,2_ZAC
2110,Grougis,2_ZAC
2680,Grugies,1_ZIP
2190,Villeneuve-sur-Aisne,4_ZAR
2190,Villeneuve-sur-Aisne,4_ZAR
2120,Guise,1_ZIP
2300,Guivry,1_ZIP
2300,Guny,1_ZIP
2160,Guyencourt,4_ZAR
2510,Hannapes,1_ZIP
2480,Happencourt,1_ZIP
2600,Haramont,1_ZIP
2140,Harcigny,2_ZAC
2420,Hargicourt,2_ZAC
2100,Harly,4_ZAR
2210,Hartennes-et-Taux,2_ZAC
2140,Hary,2_ZAC
2420,Lehaucourt,4_ZAR
2810,Hautevesnes,1_ZIP
2120,Hauteville,1_ZIP
2140,Haution,2_ZAC
2500,La Hérie,1_ZIP
2120,Le Hérie-la-Viéville,1_ZIP
2440,Hinacourt,1_ZIP
2500,Hirson,1_ZIP
2760,Holnon,4_ZAR
2720,Homblières,4_ZAR
2140,Houry,2_ZAC
2250,Housset,1_ZIP
2510,Iron,1_ZIP
2240,Itancourt,1_ZIP
2360,Iviers,1_ZIP
2850,Jaulgonne,4_ZAR
2490,Jeancourt,4_ZAR
2140,Jeantes,2_ZAC
2420,Joncourt,2_ZAC
2220,Jouaignes,2_ZAC
2380,Jumencourt,2_ZAC
2160,Jumigny,4_ZAR
2480,Jussy,1_ZIP
2880,Juvigny,2_ZAC
2190,Juvincourt-et-Damary,4_ZAR
2880,Laffaux,2_ZAC
2140,Laigny,2_ZAC
2590,Lanchy,1_ZIP
2120,Landifay-et-Bertaignemont,1_ZIP
2140,Landouzy-la-Cour,2_ZAC
2140,Landouzy-la-Ville,1_ZIP
2380,Landricourt,2_ZAC
2000,Laniscourt,2_ZAC
2000,Laon,2_ZAC
2150,Lappion,4_ZAR
2600,Largny-sur-Automne,1_ZIP
2210,Latilly,2_ZAC
2210,Launoy,2_ZAC
2860,Laval-en-Laonnois,2_ZAC
2450,Lavaqueresse,1_ZIP
2600,Laversine,2_ZAC
2140,Lemé,2_ZAC
2420,Lempire,2_ZAC
2260,Lerzy,1_ZIP
2170,Leschelle,1_ZIP
2100,Lesdins,4_ZAR
2220,Lesges,2_ZAC
2120,Lesquielles-Saint-Germain,1_ZIP
2380,Leuilly-sous-Coucy,2_ZAC
2880,Leury,2_ZAC
2500,Leuze,1_ZIP
2420,Levergies,4_ZAR
2220,Lhuys,2_ZAC
2810,Licy-Clignon,2_ZAC
2860,Lierval,2_ZAC
2350,Liesse-Notre-Dame,2_ZAC
2700,Liez,1_ZIP
2220,Limé,4_ZAR
2340,Lislet,1_ZIP
2500,Logny-lès-Aubenton,1_ZIP
2600,Longpont,1_ZIP
2160,Les Septvallons,4_ZAR
2160,Les Septvallons,4_ZAR
2160,Les Septvallons,4_ZAR
2160,Les Septvallons,4_ZAR
2160,Les Septvallons,4_ZAR
2160,Les Septvallons,4_ZAR
2160,Les Septvallons,4_ZAR
2160,Les Septvallons,4_ZAR
2190,Lor,4_ZAR
2600,Louâtre,1_ZIP
2130,Loupeigne,2_ZAC
2400,Lucy-le-Bocage,2_ZAC
2140,Lugny,1_ZIP
2500,Luzoir,1_ZIP
2440,Ly-Fontaine,1_ZIP
2220,Maast-et-Violaine,2_ZAC
2350,Mâchecourt,1_ZIP
2470,Macogny,1_ZIP
2120,Macquigny,1_ZIP
2420,Magny-la-Fosse,4_ZAR
2490,Maissemy,4_ZAR
2160,Maizy,4_ZAR
2190,La Malmaison,4_ZAR
2120,Malzy,1_ZIP
2300,Manicamp,1_ZIP
2350,Marchais,2_ZAC
2330,Dhuys et Morin-en-Brie,4_ZAR
2540,Dhuys et Morin-en-Brie,4_ZAR
2540,Dhuys et Morin-en-Brie,4_ZAR
2540,Dhuys et Morin-en-Brie,4_ZAR
2720,Marcy,4_ZAR
2250,Marcy-sous-Marle,1_ZIP
2300,Marest-Dampcourt,1_ZIP
2130,Mareuil-en-Dôle,2_ZAC
2140,Marfontaine,1_ZIP
2880,Margival,2_ZAC
2810,Marigny-en-Orxois,1_ZIP
2470,Marizy-Sainte-Geneviève,1_ZIP
2470,Marizy-Saint-Mard,1_ZIP
2250,Marle,1_ZIP
2120,Marly-Gomont,1_ZIP
2500,Martigny,1_ZIP
2860,Martigny-Courpierre,2_ZAC
2820,Mauregny-en-Haye,4_ZAR
2800,Mayot,1_ZIP
2700,Mennessis,1_ZIP
2630,Mennevret,2_ZAC
2200,Mercin-et-Vaux,2_ZAC
2000,Merlieux-et-Fouquerolles,1_ZIP
2270,Mesbrecourt-Richecourt,2_ZAC
2720,Mesnil-Saint-Laurent,1_ZIP
2160,Meurival,4_ZAR
2240,Mézières-sur-Oise,1_ZIP
2650,Mézy-Moulins,2_ZAC
2200,Missy-aux-Bois,2_ZAC
2350,Missy-lès-Pierrepont,2_ZAC
2880,Missy-sur-Aisne,2_ZAC
2110,Molain,2_ZAC
2000,Molinchart,2_ZAC
2000,Monampteuil,2_ZAC
2270,Monceau-le-Neuf-et-Faucouzy,1_ZIP
2270,Monceau-lès-Leups,1_ZIP
2840,Monceau-le-Waast,2_ZAC
2120,Monceau-sur-Oise,1_ZIP
2500,Mondrepuis,1_ZIP
2470,Monnes,1_ZIP
2000,Mons-en-Laonnois,2_ZAC
2820,Montaigu,4_ZAR
2000,Montbavin,2_ZAC
2110,Montbrehain,2_ZAC
2860,Montchâlons,2_ZAC
2340,Montcornet,1_ZIP
2390,Mont-d'Origny,1_ZIP
2440,Montescourt-Lizerolles,1_ZIP
2540,Montfaucon,2_ZAC
2600,Montgobert,1_ZIP
2210,Montgru-Saint-Hilaire,2_ZAC
2860,Monthenault,2_ZAC
2400,Monthiers,2_ZAC
2330,Monthurel,2_ZAC
2110,Montigny-en-Arrouaise,2_ZAC
2810,Montigny-l'Allier,4_ZAR
2250,Montigny-le-Franc,1_ZIP
2290,Montigny-Lengrain,2_ZAC
2330,Montigny-lès-Condé,2_ZAC
2250,Montigny-sous-Marle,1_ZIP
2270,Montigny-sur-Crécy,2_ZAC
2330,Montlevon,2_ZAC
2340,Montloué,1_ZIP
2220,Mont-Notre-Dame,4_ZAR
2310,Montreuil-aux-Lions,4_ZAR
2360,Mont-Saint-Jean,1_ZIP
2220,Mont-Saint-Martin,4_ZAR
2400,Mont-Saint-Père,2_ZAC
2100,Morcourt,4_ZAR
2360,Morgny-en-Thiérache,2_ZAC
2290,Morsain,2_ZAC
2600,Mortefontaine,2_ZAC
2270,Mortiers,1_ZIP
2160,Moulins,4_ZAR
2160,Moussy-Verneuil,2_ZAC
2610,Moÿ-de-l'Aisne,1_ZIP
2210,Muret-et-Crouttes,2_ZAC
2160,Muscourt,4_ZAR
2140,Nampcelles-la-Cour,2_ZAC
2200,Nampteuil-sous-Muret,2_ZAC
2880,Nanteuil-la-Fosse,2_ZAC
2210,Nanteuil-Notre-Dame,2_ZAC
2420,Nauroy,2_ZAC
2400,Nesles-la-Montagne,2_ZAC
2190,Neufchâtel-sur-Aisne,4_ZAR
2300,Neuflieux,1_ZIP
2470,Neuilly-Saint-Front,1_ZIP
2500,Neuve-Maison,1_ZIP
2250,La Neuville-Bosmont,1_ZIP
2300,La Neuville-en-Beine,1_ZIP
2250,La Neuville-Housset,1_ZIP
2450,La Neuville-lès-Dorengt,1_ZIP
2100,Neuville-Saint-Amand,1_ZIP
2860,Neuville-sur-Ailette,2_ZAC
2880,Neuville-sur-Margival,2_ZAC
2390,Neuvillette,1_ZIP
2150,Nizy-le-Comte,4_ZAR
2400,Nogentel,2_ZAC
2310,Nogent-l'Artaud,1_ZIP
2340,Noircourt,1_ZIP
2600,Noroy-sur-Ourcq,1_ZIP
2170,Le Nouvion-en-Thiérache,1_ZIP
2270,Nouvion-et-Catillon,1_ZIP
2270,Nouvion-et-Catillon,1_ZIP
2800,Nouvion-le-Comte,1_ZIP
2860,Nouvion-le-Vineux,2_ZAC
2290,Nouvron-Vingré,2_ZAC
2120,Noyales,1_ZIP
2200,Bernoy-le-Château,2_ZAC
2200,Bernoy-le-Château,2_ZAC
2160,Œuilly,4_ZAR
2300,Ognes,1_ZIP
2500,Ohis,1_ZIP
2600,Oigny-en-Valois,1_ZIP
2450,Oisy,1_ZIP
2480,Ollezy,1_ZIP
2100,Omissy,4_ZAR
2190,Orainville,4_ZAR
2860,Orgeval,2_ZAC
2550,Origny-en-Thiérache,1_ZIP
2390,Origny-Sainte-Benoite,1_ZIP
2290,Osly-Courtil,2_ZAC
2370,Ostel,2_ZAC
2160,Oulches-la-Vallée-Foulon,4_ZAR
2210,Oulchy-la-Ville,2_ZAC
2210,Oulchy-le-Château,2_ZAC
2210,Oulchy-le-Château,2_ZAC
2220,Paars,4_ZAR
2160,Paissy,4_ZAR
2860,Pancy-Courtecon,2_ZAC
2260,Papleux,1_ZIP
2210,Parcy-et-Tigny,2_ZAC
2360,Parfondeval,1_ZIP
2840,Parfondru,2_ZAC
2160,Pargnan,4_ZAR
2000,Pargny-Filain,2_ZAC
2000,Pargny-Filain,2_ZAC
2330,Pargny-la-Dhuys,4_ZAR
2270,Pargny-les-Bois,1_ZIP
2240,Parpeville,1_ZIP
2200,Pasly,2_ZAC
2470,Passy-en-Valois,1_ZIP
2850,Passy-sur-Marne,4_ZAR
2310,Pavant,1_ZIP
2200,Pernant,2_ZAC
2300,Pierremande,1_ZIP
2350,Pierrepont,1_ZIP
2190,Pignicourt,4_ZAR
2320,Pinon,1_ZIP
2480,Pithon,1_ZIP
2240,Pleine-Selve,1_ZIP
2210,Le Plessier-Huleu,2_ZAC
2200,Ploisy,2_ZAC
2140,Plomion,2_ZAC
2860,Ployart-et-Vaurseine,2_ZAC
2200,Pommiers,2_ZAC
2160,Pont-Arcy,2_ZAC
2160,Pontavert,4_ZAR
2490,Pontru,4_ZAR
2490,Pontruet,4_ZAR
2380,Pont-Saint-Mard,1_ZIP
2270,Pouilly-sur-Serre,2_ZAC
2110,Prémont,2_ZAC
2320,Prémontré,1_ZIP
2370,Presles-et-Boves,2_ZAC
2860,Presles-et-Thierny,2_ZAC
2470,Priez,1_ZIP
2140,Prisces,2_ZAC
2120,Proisy,1_ZIP
2120,Proix,1_ZIP
2190,Prouvais,4_ZAR
2190,Proviseux-et-Plesnoy,4_ZAR
2600,Puiseux-en-Retz,1_ZIP
2120,Puisieux-et-Clanlieu,1_ZIP
2300,Quierzy,1_ZIP
2380,Quincy-Basse,1_ZIP
2220,Quincy-sous-le-Mont,4_ZAR
2360,Raillimont,1_ZIP
2110,Ramicourt,2_ZAC
2240,Regny,1_ZIP
2100,Remaucourt,4_ZAR
2270,Remies,1_ZIP
2440,Remigny,1_ZIP
2240,Renansart,1_ZIP
2340,Renneval,2_ZAC
2360,Résigny,1_ZIP
2290,Ressons-le-Long,2_ZAC
2600,Retheuil,2_ZAC
2850,Reuilly-Sauvigny,4_ZAR
2110,Ribeauville,1_ZIP
2240,Ribemont,1_ZIP
2210,Rocourt-Saint-Martin,2_ZAC
2260,Rocquigny,1_ZIP
2800,Rogécourt,1_ZIP
2140,Rogny,1_ZIP
2310,Romeny-sur-Marne,1_ZIP
2120,Romery,1_ZIP
2130,Ronchères,2_ZAC
2160,Roucy,4_ZAR
2140,Rougeries,1_ZIP
2590,Roupy,1_ZIP
2100,Rouvroy,4_ZAR
2360,Rouvroy-sur-Serre,1_ZIP
2000,Royaucourt-et-Chailvet,2_ZAC
2210,Rozet-Saint-Albin,1_ZIP
2200,Rozières-sur-Crise,2_ZAC
2540,Rozoy-Bellevalle,4_ZAR
2210,Grand-Rozoy,2_ZAC
2360,Rozoy-sur-Serre,1_ZIP
2200,Saconin-et-Breuil,2_ZAC
2120,Sains-Richaumont,1_ZIP
2260,Saint-Algis,2_ZAC
2300,Saint-Aubin,1_ZIP
2290,Saint-Bandry,2_ZAC
2290,Saint-Christophe-à-Berry,2_ZAC
2360,Saint-Clément,1_ZIP
2820,Sainte-Croix,4_ZAR
2820,Saint-Erme-Outre-et-Ramecourt,4_ZAR
2330,Saint-Eugène,2_ZAC
2340,Sainte-Geneviève,2_ZAC
2810,Saint-Gengoulph,1_ZIP
2410,Saint-Gobain,1_ZIP
2140,Saint-Gobert,2_ZAC
2220,Saint-Mard,2_ZAC
2110,Saint-Martin-Rivière,1_ZIP
2830,Saint-Michel,1_ZIP
2410,Saint-Nicolas-aux-Bois,1_ZIP
2300,Saint-Paul-aux-Bois,1_ZIP
2600,Saint-Pierre-Aigle,2_ZAC
2140,Saint-Pierre-lès-Franqueville,2_ZAC
2250,Saint-Pierremont,1_ZIP
2350,Sainte-Preuve,4_ZAR
2100,Saint-Quentin,4_ZAR
2210,Saint-Rémy-Blanzy,1_ZIP
2640,Saint-Simon,1_ZIP
2820,Saint-Thomas,4_ZAR
2840,Samoussy,2_ZAC
2880,Sancy-les-Cheminots,2_ZAC
2130,Saponay,2_ZAC
2310,Saulchery,1_ZIP
2590,Savy,4_ZAR
2110,Seboncourt,2_ZAC
2300,Selens,1_ZIP
2150,La Selve,4_ZAR
2200,Septmonts,2_ZAC
2410,Septvaux,1_ZIP
2420,Sequehart,4_ZAR
2110,Serain,2_ZAC
2790,Seraucourt-le-Grand,1_ZIP
2220,Serches,2_ZAC
2130,Sergy,2_ZAC
2130,Seringes-et-Nesles,2_ZAC
2220,Sermoise,2_ZAC
2160,Serval,4_ZAR
2700,Servais,1_ZIP
2240,Séry-lès-Mézières,1_ZIP
2460,Silly-la-Poterie,1_ZIP
2300,Sinceny,1_ZIP
2150,Sissonne,4_ZAR
2240,Sissy,1_ZIP
2200,Soissons,2_ZAC
2340,Soize,1_ZIP
2470,Sommelans,2_ZAC
2260,Sommeron,1_ZIP
2480,Sommette-Eaucourt,1_ZIP
2270,Sons-et-Ronchères,1_ZIP
2580,Sorbais,2_ZAC
2600,Soucy,1_ZIP
2160,Soupir,2_ZAC
2140,Le Sourd,1_ZIP
2240,Surfontaine,1_ZIP
2600,Taillefontaine,1_ZIP
2220,Tannières,4_ZAR
2290,Tartiers,2_ZAC
2250,Tavaux-et-Pontséricourt,1_ZIP
2700,Tergnier,1_ZIP
2700,Tergnier,1_ZIP
2700,Tergnier,1_ZIP
2700,Tergnier,1_ZIP
2880,Terny-Sorny,2_ZAC
2140,Thenailles,2_ZAC
2390,Thenelles,1_ZIP
2250,Thiernu,1_ZIP
2340,Le Thuel,4_ZAR
2810,Torcy-en-Valois,2_ZAC
2250,Toulis-et-Attencourt,1_ZIP
2800,Travecy,1_ZIP
2490,Trefcon,2_ZAC
2850,Trélou-sur-Marne,4_ZAR
2460,Troësnes,1_ZIP
2300,Trosly-Loire,1_ZIP
2860,Trucy,2_ZAC
2640,Tugny-et-Pont,1_ZIP
2120,Tupigny,1_ZIP
2300,Ugny-le-Gay,1_ZIP
2000,Urcel,2_ZAC
2690,Urvillers,1_ZIP
2120,Vadencourt,1_ZIP
2120,Vadencourt,1_ZIP
2370,Vailly-sur-Aisne,2_ZAC
2140,La Vallée-au-Blé,2_ZAC
2110,La Vallée-Mulâtre,2_ZAC
2190,Variscourt,4_ZAR
2290,Vassens,2_ZAC
2220,Vasseny,2_ZAC
2160,Vassogne,4_ZAR
2000,Vaucelles-et-Beffecourt,2_ZAC
2320,Vaudesson,1_ZIP
2200,Vauxrezis,2_ZAC
2320,Vauxaillon,1_ZIP
2110,Vaux-Andigny,2_ZAC
2200,Vauxbuin,2_ZAC
2590,Vaux-en-Vermandois,4_ZAR
2220,Vauxtin,4_ZAR
2490,Vendelles,4_ZAR
2800,Vendeuil,1_ZIP
2420,Vendhuile,2_ZAC
2540,Vendières,4_ZAR
2160,Vendresse-Beaulne,4_ZAR
2510,Vénérolles,1_ZIP
2200,Venizel,2_ZAC
2400,Verdilly,2_ZAC
2490,Le Verguier,4_ZAR
2120,Grand-Verly,1_ZIP
2630,Petit-Verly,2_ZAC
2490,Vermand,4_ZAR
2380,Verneuil-sous-Coucy,1_ZIP
2000,Verneuil-sur-Serre,2_ZAC
2800,Versigny,1_ZIP
2140,Vervins,2_ZAC
2350,Vesles-et-Caumont,1_ZIP
2840,Veslud,2_ZAC
2810,Veuilly-la-Poterie,1_ZIP
2290,Vézaponin,2_ZAC
2130,Vézilly,4_ZAR
2290,Vic-sur-Aisne,2_ZAC
2210,Vichel-Nanteuil,1_ZIP
2160,Viel-Arcy,4_ZAR
2540,Viels-Maisons,4_ZAR
2210,Vierzy,2_ZAC
2540,Viffort,2_ZAC
2340,Vigneux-Hocquet,2_ZAC
2340,La Ville-aux-Bois-lès-Dizy,4_ZAR
2160,La Ville-aux-Bois-lès-Pontavert,4_ZAR
2210,Villemontoire,2_ZAC
2200,Villeneuve-Saint-Germain,2_ZAC
2130,Villeneuve-sur-Fère,2_ZAC
2300,Villequier-Aumont,1_ZIP
2420,Villeret,2_ZAC
2130,Villers-Agron-Aiguizy,4_ZAR
2600,Villers-Cotterêts,1_ZIP
2600,Villers-Cotterêts,1_ZIP
2600,Villers-Hélon,1_ZIP
2240,Villers-le-Sec,1_ZIP
2120,Villers-lès-Guise,1_ZIP
2590,Villers-Saint-Christophe,1_ZIP
2130,Villers-sur-Fère,2_ZAC
2220,Ville-Savoye,4_ZAR
2310,Villiers-Saint-Denis,1_ZIP
2340,Vincy-Reuil-et-Magny,2_ZAC
2300,Viry-Noureuil,1_ZIP
2870,Vivaise,2_ZAC
2600,Vivières,1_ZIP
2140,Voharies,1_ZIP
2860,Vorges,2_ZAC
2140,Voulpaix,2_ZAC
2250,Voyenne,1_ZIP
2880,Vregny,2_ZAC
2880,Vuillery,2_ZAC
2630,Wassigny,1_ZIP
2830,Watigny,1_ZIP
2120,Wiège-Faty,1_ZIP
2500,Wimy,1_ZIP
2320,Wissignicourt,1_ZIP
3200,Abrest,2_ZAC
3210,Agonges,2_ZAC
3360,Ainay-le-Château,1_ZIP
3120,Andelaroche,1_ZIP
3380,Archignat,1_ZIP
3120,Arfeuilles,2_ZAC
3420,Arpheuilles-Saint-Priest,2_ZAC
3250,Arronnes,2_ZAC
3460,Aubigny,2_ZAC
3190,Audes,1_ZIP
3460,Aurouër,2_ZAC
3210,Autry-Issards,2_ZAC
3000,Avermes,2_ZAC
3130,Avrilly,2_ZAC
3460,Bagneux,2_ZAC
3140,Barberier,2_ZAC
3120,Barrais-Bussolles,1_ZIP
3500,Bayet,2_ZAC
3230,Beaulon,2_ZAC
3390,Beaune-d'Allier,1_ZIP
3800,Bègues,2_ZAC
3330,Bellenaves,2_ZAC
3700,Bellerive-sur-Allier,2_ZAC
3130,Bert,1_ZIP
3340,Bessay-sur-Allier,2_ZAC
3210,Besson,2_ZAC
3170,Bézenet,2_ZAC
3120,Billezois,1_ZIP
3260,Billy,2_ZAC
3800,Biozat,2_ZAC
3170,Bizeneuille,1_ZIP
3390,Blomard,1_ZIP
3300,Bost,2_ZAC
3150,Boucé,1_ZIP
3130,Le Bouchaud,2_ZAC
3160,Bourbon-l'Archambault,2_ZAC
3360,Braize,1_ZIP
3500,Bransat,2_ZAC
3210,Bresnay,2_ZAC
3000,Bressolles,2_ZAC
3350,Le Brethon,1_ZIP
3120,Le Breuil,1_ZIP
3110,Broût-Vernet,2_ZAC
3700,Brugheas,2_ZAC
3270,Busset,2_ZAC
3440,Buxières-les-Mines,1_ZIP
3600,La Celle,2_ZAC
3350,Cérilly,1_ZIP
3500,Cesset,2_ZAC
3250,La Chabanne,2_ZAC
3370,Chambérat,1_ZIP
3170,Chamblet,2_ZAC
3140,Chantelle,2_ZAC
3340,Chapeau,2_ZAC
3380,La Chapelaude,1_ZIP
3300,La Chapelle,2_ZAC
3230,La Chapelle-aux-Chasses,2_ZAC
3390,Chappes,1_ZIP
3140,Chareil-Cintrat,2_ZAC
3110,Charmeil,2_ZAC
3800,Charmes,2_ZAC
3140,Charroux,2_ZAC
3510,Chassenard,1_ZIP
3320,Château-sur-Allier,1_ZIP
3500,Châtel-de-Neuvre,2_ZAC
3250,Châtel-Montagne,2_ZAC
3220,Châtelperron,2_ZAC
3120,Châtelus,1_ZIP
3210,Châtillon,2_ZAC
3440,Chavenon,1_ZIP
3220,Chavroches,1_ZIP
3370,Chazemais,1_ZIP
3210,Chemilly,2_ZAC
3230,Chevagnes,2_ZAC
3140,Chezelle,2_ZAC
3230,Chézy,2_ZAC
3330,Chirat-l'Église,2_ZAC
3450,Chouvigny,2_ZAC
3220,Cindré,1_ZIP
3110,Cognat-Lyonne,2_ZAC
3600,Colombier,2_ZAC
3600,Commentry,2_ZAC
3500,Contigny,2_ZAC
3430,Cosne-d'Allier,1_ZIP
3000,Coulandon,2_ZAC
3470,Coulanges,1_ZIP
3320,Couleuvre,1_ZIP
3370,Courçais,1_ZIP
3330,Coutansouze,2_ZAC
3160,Couzon,2_ZAC
3150,Créchy,2_ZAC
3240,Cressanges,2_ZAC
3300,Creuzier-le-Neuf,2_ZAC
3300,Creuzier-le-Vieux,2_ZAC
3300,Cusset,2_ZAC
3140,Deneuille-lès-Chantelle,2_ZAC
3170,Deneuille-les-Mines,1_ZIP
3630,Désertines,2_ZAC
3240,Deux-Chaises,1_ZIP
3290,Diou,2_ZAC
3410,Domérat,1_ZIP
3290,Dompierre-sur-Besbre,2_ZAC
3130,Le Donjon,1_ZIP
3170,Doyet,2_ZAC
3120,Droiturier,1_ZIP
3310,Durdat-Larequille,2_ZAC
3450,Ébreuil,2_ZAC
3330,Échassières,1_ZIP
3110,Escurolles,2_ZAC
3110,Espinasse-Vozelle,2_ZAC
3190,Estivareilles,1_ZIP
3140,Étroussat,2_ZAC
3250,Ferrières-sur-Sichon,2_ZAC
3340,La Ferté-Hauterive,1_ZIP
3140,Fleuriel,2_ZAC
3140,Fourilles,2_ZAC
3160,Franchesse,2_ZAC
3800,Gannat,2_ZAC
3230,Gannay-sur-Loire,2_ZAC
3230,Garnat-sur-Engièvre,1_ZIP
3400,Gennetines,2_ZAC
3210,Gipcy,2_ZAC
3340,Gouise,1_ZIP
3250,La Guillermie,2_ZAC
3270,Hauterive,2_ZAC
3190,Hérisson,1_ZIP
3380,Huriel,1_ZIP
3600,Hyds,2_ZAC
3360,Isle-et-Bardais,1_ZIP
3120,Isserpent,2_ZAC
3220,Jaligny-sur-Besbre,1_ZIP
3800,Jenzat,2_ZAC
3500,Laféline,2_ZAC
3450,Lalizolle,2_ZAC
3380,Lamaids,1_ZIP
3150,Langy,1_ZIP
3120,Lapalisse,1_ZIP
3250,Laprugne,2_ZAC
3100,Lavault-Sainte-Anne,2_ZAC
3250,Lavoine,2_ZAC
3130,Lenax,1_ZIP
3360,Lételon,1_ZIP
3130,Liernolles,2_ZAC
3410,Lignerolles,2_ZAC
3320,Limoise,2_ZAC
3130,Loddes,1_ZIP
3500,Loriges,2_ZAC
3500,Louchy-Montfand,2_ZAC
3350,Louroux-Bourbonnais,1_ZIP
3600,Louroux-de-Beaune,2_ZAC
3330,Louroux-de-Bouble,1_ZIP
3130,Luneau,1_ZIP
3320,Lurcy-Lévis,1_ZIP
3230,Lusigny,2_ZAC
3260,Magnet,2_ZAC
3190,Haut-Bocage,1_ZIP
3190,Haut-Bocage,1_ZIP
3190,Haut-Bocage,1_ZIP
3600,Malicorne,2_ZAC
3260,Marcenat,2_ZAC
3420,Marcillat-en-Combraille,2_ZAC
3210,Marigny,2_ZAC
3270,Mariol,2_ZAC
3800,Le Mayet-d'École,2_ZAC
3250,Le Mayet-de-Montagne,2_ZAC
3800,Mazerier,2_ZAC
3420,Mazirat,2_ZAC
3360,Meaulne-Vitray,1_ZIP
3360,Meaulne-Vitray,1_ZIP
3500,Meillard,2_ZAC
3210,Meillers,2_ZAC
3340,Mercy,2_ZAC
3370,Mesples,1_ZIP
3510,Molinet,1_ZIP
3300,Molles,2_ZAC
3140,Monestier,2_ZAC
3500,Monétay-sur-Allier,2_ZAC
3470,Monétay-sur-Loire,2_ZAC
3130,Montaiguët-en-Forez,1_ZIP
3150,Montaigu-le-Blin,1_ZIP
3340,Montbeugny,2_ZAC
3130,Montcombroux-les-Mines,1_ZIP
3800,Monteignet-sur-l'Andelot,2_ZAC
3240,Le Montet,1_ZIP
3000,Montilly,2_ZAC
3100,Montluçon,2_ZAC
3390,Montmarault,1_ZIP
3150,Montoldre,1_ZIP
3500,Montord,2_ZAC
3170,Montvicq,2_ZAC
3000,Moulins,2_ZAC
3390,Murat,1_ZIP
3450,Nades,1_ZIP
3190,Nassigny,1_ZIP
3330,Naves,2_ZAC
3310,Néris-les-Bains,2_ZAC
3130,Neuilly-en-Donjon,2_ZAC
3340,Neuilly-le-Réal,2_ZAC
3320,Neure,1_ZIP
3000,Neuvy,2_ZAC
3250,Nizerolles,2_ZAC
3210,Noyant-d'Allier,2_ZAC
3230,Paray-le-Frésil,1_ZIP
3500,Paray-sous-Briailles,1_ZIP
3120,Périgny,1_ZIP
3420,La Petite-Marche,2_ZAC
3470,Pierrefitte-sur-Loire,2_ZAC
3130,Le Pin,1_ZIP
3800,Poëzat,2_ZAC
3320,Pouzy-Mésangy,1_ZIP
3410,Prémilhat,2_ZAC
3380,Quinssaines,1_ZIP
3190,Reugny,1_ZIP
3240,Rocles,1_ZIP
3150,Rongères,1_ZIP
3420,Ronnet,2_ZAC
3170,Saint-Angel,2_ZAC
3160,Saint-Aubin-le-Monial,2_ZAC
3390,Saint-Bonnet-de-Four,1_ZIP
3800,Saint-Bonnet-de-Rochefort,2_ZAC
3360,Saint-Bonnet-Tronçais,1_ZIP
3190,Saint-Caprais,1_ZIP
3120,Saint-Christophe-en-Bourbonnais,1_ZIP
3250,Saint-Clément,2_ZAC
3370,Saint-Désiré,1_ZIP
3130,Saint-Didier-en-Donjon,1_ZIP
3110,Saint-Didier-la-Forêt,2_ZAC
3370,Saint-Éloy-d'Allier,1_ZIP
3400,Saint-Ennemond,2_ZAC
3300,Saint-Étienne-de-Vicq,2_ZAC
3420,Saint-Fargeol,2_ZAC
3260,Saint-Félix,2_ZAC
3310,Saint-Genest,2_ZAC
